Name,Location,Rating,Local Image Path,Original Image URL,Latitude,Longitude
Thiện Thanh - Hủ Tiếu Chay - Shop Online,"682 Hồng Bàng, P. 1, Quận 11, TP. HCM",4.9,foody_images\428_Thiện Thanh - Hủ Tiếu Chay - Shop Online.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8pyec4dcpcc@resize_ss640x400,10.754565497000044,106.64172070800004
Hủ Tiếu Chay 148,"148 Phan Văn Trị, P. 12, Quận Bình Thạnh, TP. HCM",4.2,foody_images\429_Hủ Tiếu Chay 148.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgl36y5gsm307@resize_ss640x400,10.810523437000027,106.69595837900005
Phở 10 Lý Quốc Sư - Lê Đức Thọ,"68 Lê Đức Thọ, Quận Gò Vấp, TP. HCM",3.4,foody_images\430_Phở 10 Lý Quốc Sư - Lê Đức Thọ.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwam9fhorv175d@resize_ss640x400,10.833193100000074,106.68236427200009
Bê Thui Cao Nguyên,"201 Đặng Văn Bi, P. Trường Thọ, Tp. Thủ Đức, TP. HCM",3.3,foody_images\431_Bê Thui Cao Nguyên.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwakkp02fpp785@resize_ss640x400,10.84734468800002,106.76034916500004
Cơm Gà Đông Nguyên - Nguyễn Trãi,"801 Nguyễn Trãi, P. 14, Quận 5, TP. HCM",3.1,foody_images\432_Cơm Gà Đông Nguyên - Nguyễn Trãi.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstq01q8o8g48a@resize_ss640x400,10.75290252600007,106.65836023100007
Morico - Contemporary Japanese Lifestyle - Lê Lợi,"30 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",3.9,foody_images\433_Morico - Contemporary Japanese Lifestyle - Lê Lợi.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhvbd6g3kk91e@resize_ss640x400,10.774337325000031,106.70066284700005
Hải Sản Hưng Thịnh,"88/2 Đường 18, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",3.0,foody_images\434_Hải Sản Hưng Thịnh.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaa95u1gamxb9@resize_ss640x400,10.823314381000046,106.71937787800005
Cơm Tấm 932P,"932P Trường Sa, Quận 3, TP. HCM",3.7,foody_images\435_Cơm Tấm 932P.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhuv1zjf7bv7d@resize_ss640x400,10.784694858000025,106.67914149400008
Cơm Tấm Thuận Kiều - Yersin (Nguyễn Thái Bình),"114 Yersin, P. Nguyễn Thái Bình, Quận 1, TP. HCM",2.0,foody_images\436_Cơm Tấm Thuận Kiều - Yersin (Nguyễn Thái Bình).jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw947lhomfa1ff@resize_ss640x400,10.767571150000038,106.69729213900008
Pizza Roma - Cách Mạng Tháng 8,"66B Cách Mạng Tháng 8, P. 6, Quận 3, TP. HCM",2.8,foody_images\437_Pizza Roma - Cách Mạng Tháng 8.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstqwj8596zdf6@resize_ss640x400,10.7746126,106.6878499
Bò Viên - Lý Chính Thắng,"146A Lý Chính Thắng, P. 7, Quận 3, TP. HCM",3.1,foody_images\438_Bò Viên - Lý Chính Thắng.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw99w5q9vfmj37@resize_ss640x400,10.78639071300006,106.68453657000003
Bếp Cô Khánh Linh - Bún Suông & Gỏi Dà - Shop Online,"3H Cư Xá Phan Đăng Lưu, P. 3, Quận Bình Thạnh, TP. HCM",4.0,foody_images\439_Bếp Cô Khánh Linh - Bún Suông & Gỏi Dà - Shop Onli.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv0pmunxa554e@resize_ss640x400,10.802220452214437,106.69490368079072
Ông Bà Tôi - Bún Đậu Mắm Tôm,"100 Trần Quốc Toản, P. 7, Quận 3, TP. HCM",4.6,foody_images\440_Ông Bà Tôi - Bún Đậu Mắm Tôm.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgyfsduwqu39d@resize_ss640x400,10.7858723,106.6872434
Chu - Cơm Miền Tây & Bún Cá Rô,"178 Ung Văn Khiêm, Quận Bình Thạnh, TP. HCM",4.7,foody_images\441_Chu - Cơm Miền Tây & Bún Cá Rô.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaas8tk1wbfc7@resize_ss640x400,10.806258067000044,106.72011732200008
Xôi Ngọt Chị Trang,"434 Phạm Văn Hai, P. 5, Quận Tân Bình, TP. HCM",2.1,foody_images\442_Xôi Ngọt Chị Trang.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu5bpqzxqqhf8@resize_ss640x400,10.789278153000057,106.66070999600004
Hoa Khai - Nhà Hàng Chay,"126 Nguyễn Cư Trinh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",3.5,foody_images\443_Hoa Khai - Nhà Hàng Chay.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpno9mjvlwf5@resize_ss640x400,10.763734563000073,106.68951545700008
Cơm Gà Đệ Nhất - Lê Văn Việt,"31 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",3.4,foody_images\444_Cơm Gà Đệ Nhất - Lê Văn Việt.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv2w2krqt38b9@resize_ss640x400,10.84824999600005,106.77527522000008
Chè Thái - Cửu Long,"62 Cửu Long, P. 15, Quận 10, TP. HCM",4.0,foody_images\445_Chè Thái - Cửu Long.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lweod7b5ctln8b@resize_ss640x400,10.78224319700007,106.66199581500008
Xí Muội Quán - Súp Cua Tự Chọn,"02 Cư Xá Đường Sắt, (Hẻm 290) Lý Thái Tổ, P. 1, Quận 3, TP. HCM",3.7,foody_images\446_Xí Muội Quán - Súp Cua Tự Chọn.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu7m90luj0kfa@resize_ss640x400,10.767266,106.676068
"Highlands Coffee - Trà, Cà Phê & Bánh - 105 Độc Lập Tân Phú","105 Độc Lập, P. Tân Thành, Quận Tân Phú, TP. HCM",4.0,"foody_images\447_Highlands Coffee - Trà, Cà Phê & Bánh - 105 Độc Lậ.jpg",https://down-vn.img.susercontent.com/vn-11134513-820l4-mh2pe17qnd3da4@resize_ss640x400,10.792366488000027,106.63200536600004
Passio Coffee - 25B Nguyễn Bỉnh Khiêm,"25B Nguyễn Bỉnh Khiêm, P. Bến Nghé, Quận 1, TP. HCM",3.5,foody_images\448_Passio Coffee - 25B Nguyễn Bỉnh Khiêm.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m1p2b71ubo0jf0@resize_ss640x400,10.788411421000037,106.70363311300008
Cháo 174 - Nguyễn Tri Phương,"174 Nguyễn Tri Phương, P. 9, Quận 5, TP. HCM",2.7,foody_images\449_Cháo 174 - Nguyễn Tri Phương.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwer421xiy1n1b@resize_ss640x400,10.759520633000022,106.66907318400008
Việt Trinh - Chân Gà Nướng,"3 Nguyễn Văn Khối, P. 11, Quận Gò Vấp, TP. HCM",3.2,foody_images\450_Việt Trinh - Chân Gà Nướng.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgaenuz9lujc2@resize_ss640x400,10.841452162000053,106.66217960200004
Da Gà Chiên Giòn 102,"2A1 An Dương Vương, P. An Lạc, Quận Bình Tân, TP. HCM",5.0,foody_images\451_Da Gà Chiên Giòn 102.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9dix2h6a5769@resize_ss640x400,10.728835223000033,106.62001427000008
Quán Ăn Sạch - Bún Mắm - Đồng Đen,"64 Đồng Đen, Quận Tân Bình, TP. HCM",3.5,foody_images\452_Quán Ăn Sạch - Bún Mắm - Đồng Đen.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwam01rgzxztfd@resize_ss640x400,10.794546524000054,106.64498282900009
Bigbro Korean Hotdog,"85 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",3.8,foody_images\453_Bigbro Korean Hotdog.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lxavz13ymbizfd@resize_ss640x400,10.772163888000025,106.70366585300008
Cháo Sườn Cô Giang - Cô Giang,"185 Cô Giang, P. Cô Giang, Quận 1, TP. HCM",5.0,foody_images\454_Cháo Sườn Cô Giang - Cô Giang.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m5hxvco0ihhf5d@resize_ss640x400,10.761594423000076,106.69324628900006
Lương Ký Mì Gia,"1 Huỳnh Mẫn Đạt, P.19, Quận Bình Thạnh, TP. HCM",3.4,foody_images\455_Lương Ký Mì Gia.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstr1d3qt1388e@resize_ss640x400,10.791899606000072,106.70895991500004
Gà Rán KFC - Huỳnh Tấn Phát,"719 Huỳnh Tấn Phát, P. Phú Thuận, Quận 7, TP. HCM",3.4,foody_images\456_Gà Rán KFC - Huỳnh Tấn Phát.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstycyu3qdac94@resize_ss640x400,10.735896854000032,106.73078406700006
Gà Rán Popeyes - An Dương Vương,"326 An Dương Vương, P. 4, Quận 5, TP. HCM",3.5,foody_images\457_Gà Rán Popeyes - An Dương Vương.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ras8-mbuavigkegs2ec@resize_ss640x400,10.75976337000003,106.67952714900008
Cơm Gà Xối Mỡ - Hải Thượng Lãn Ông,"196 Hải Thượng Lãn Ông, Quận 5, TP. HCM",3.5,foody_images\458_Cơm Gà Xối Mỡ - Hải Thượng Lãn Ông.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgpra0wg5wb9b@resize_ss640x400,10.750935420000076,106.65870270200008
Cô Có - Bún Nước Tôm Bò,"30 Hoa Sữa, P. 7, Quận Phú Nhuận, TP. HCM",3.0,foody_images\459_Cô Có - Bún Nước Tôm Bò.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsttfc91flqc92@resize_ss640x400,10.79848856500007,106.69142588400008
Gà Rán & Burger McDonald’s Satra Pham Hung,"Tầng Trệt, TTTM Satra Phạm Hùng, C6/27 Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM",3.5,foody_images\460_Gà Rán & Burger McDonald’s Satra Pham Hung.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mhab8j595jpqfd@resize_ss640x400,10.7336045,106.6745448
Bánh Tráng Trộn Bin Bin,"C200/26 Xóm Chiếu, P. 14, Quận 4, TP. HCM",3.1,foody_images\461_Bánh Tráng Trộn Bin Bin.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu1gxop2l6s6a@resize_ss640x400,10.7556503,106.7091511
Gà Rán Minh Thùy - Chấn Hưng,"261/5 Chấn Hưng, P. 6, Quận Tân Bình, TP. HCM",5.0,foody_images\462_Gà Rán Minh Thùy - Chấn Hưng.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgljgu636qhb1@resize_ss640x400,10.783690011000033,106.66107837600003
Gỏi Cuốn Minh - Bùi Viện,"84/33 Bùi Viện, P. Phạm Ngũ Lão, Quận 1, TP. HCM",3.8,foody_images\463_Gỏi Cuốn Minh - Bùi Viện.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwazq0vbkouzac@resize_ss640x400,10.767314197000076,106.69296656100003
Mì Vịt Tiềm Chí Phát - Nguyễn Văn Nghi,"402 Nguyễn Văn Nghi, P. 7, Quận Gò Vấp, TP. HCM",3.0,foody_images\464_Mì Vịt Tiềm Chí Phát - Nguyễn Văn Nghi.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdgz2crahndab@resize_ss640x400,10.82638976800007,106.68031736100004
Anh Vũ - Bánh Canh Cua,"19 Calmette, P. Nguyễn Thái Bình, Quận 1, TP. HCM",4.0,foody_images\465_Anh Vũ - Bánh Canh Cua.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe1jkiwabx5c2@resize_ss640x400,10.76634206600005,106.70027165000003
Cà Ri Gà 1357,"1357 Đường 3 Tháng 2, P. 16, Quận 11, TP. HCM",3.0,foody_images\466_Cà Ri Gà 1357.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstqhtjyd6mc4b@resize_ss640x400,10.757617735000052,106.64877229500009
Phở Hạnh - Phở Trộn Lãn Ông - Nguyễn Cư Trinh,"211 Nguyễn Cư Trinh, Quận 1, TP. HCM",3.1,foody_images\467_Phở Hạnh - Phở Trộn Lãn Ông - Nguyễn Cư Trinh.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu0653k9ebod3@resize_ss640x400,10.76245524500007,106.68675311400006
Cơm Tấm Đêm Ngon,"399 Tân Kỳ Tân Quý, Quận Tân Phú, TP. HCM",2.5,foody_images\468_Cơm Tấm Đêm Ngon.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu2w3n3lcck7a@resize_ss640x400,10.800180860000069,106.62136563800004
Cơm Tấm 6B,"6B Tân Quý, P. Tân Quý, Quận Tân Phú, TP. HCM",4.0,foody_images\469_Cơm Tấm 6B.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu7wbzsr34pda@resize_ss640x400,10.797951579000028,106.62135543800008
Bánh Bông Lan Trứng Muối Hoàng Lê - Shop Online,"168/11A Hoàng Hoa Thám, P. 5, Quận Bình Thạnh, TP. HCM",3.7,foody_images\470_Bánh Bông Lan Trứng Muối Hoàng Lê - Shop Online.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhmk5pptfx5f4@resize_ss640x400,10.8086873,106.6878769
Bánh Canh Cua 17,"92 Linh Đông, P. Linh Đông, Tp. Thủ Đức, TP. HCM",2.5,foody_images\471_Bánh Canh Cua 17.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv3163h6owp8a@resize_ss640x400,10.849884325000062,106.74754114800004
Trà Sữa Hay Day - Nguyễn Thị Thập,"400 Nguyễn Thị Thập, Quận 7, TP. HCM",3.5,foody_images\472_Trà Sữa Hay Day - Nguyễn Thị Thập.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw91nv4r3wez37@resize_ss640x400,10.73900597000005,106.70990052000008
Há Cảo Hồng Kông - Chung Cư Phan Xích Long,"003 Chung cư A3, 105 Phan xích Long, P. 7, Quận Phú Nhuận, TP. HCM",3.4,foody_images\473_Há Cảo Hồng Kông - Chung Cư Phan Xích Long.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8m1c6jmx026@resize_ss640x400,10.79915,106.687326
Bánh Mì Thanh Hằng,"360 Bạch Đằng, P. 14, Quận Bình Thạnh, TP. HCM",4.5,foody_images\474_Bánh Mì Thanh Hằng.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi6z2dtlvbtf6@resize_ss640x400,10.80313783300005,106.69938429600006
Gà Rán Otoké - Đậm Vị Hàn Quốc - Lạc Long Quân,"280 Lạc Long Quân, P. 10, Quận 11, TP. HCM",4.2,foody_images\475_Gà Rán Otoké - Đậm Vị Hàn Quốc - Lạc Long Quân.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwckzwshzzyzfa@resize_ss640x400,10.76632059800005,106.64233857600004
Cơm Tấm Kiều Giang - Xa Lộ Hà Nội,"652 Xa Lộ Hà Nội, Phước Long B, Tp. Thủ Đức, TP. HCM",2.6,foody_images\476_Cơm Tấm Kiều Giang - Xa Lộ Hà Nội.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8xvi9olgbf11@resize_ss640x400,10.839404972000068,106.76868644800004
Sinh Tố Nước Ép 4 - Văn Chung,"4 Văn Chung, Quận Tân Bình, TP. HCM",4.8,foody_images\477_Sinh Tố Nước Ép 4 - Văn Chung.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgco63d96mx97@resize_ss640x400,10.807563328000072,106.64710819000004
Bánh Xèo Tôm Nhảy Thanh Diệu - 80 Ung Văn Khiêm,"80 Ung Văn Khiêm, P. 25, Quận Bình Thạnh, TP. HCM",3.1,foody_images\478_Bánh Xèo Tôm Nhảy Thanh Diệu - 80 Ung Văn Khiêm.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstrjafkg2isb5@resize_ss640x400,10.807428565000066,106.71664993000007
Bà Bành - Bánh Flan & Bánh Bao,"Đầu Hẻm 212A Nguyễn Trãi, Quận 1, TP. HCM",3.8,foody_images\479_Bà Bành - Bánh Flan & Bánh Bao.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8wsj8vv6qhf1@resize_ss640x400,10.7661132,106.6873956
Trà Sữa Hạnh Dâu,"351/113 Lê Đại Hành, P. 13, Quận 11, TP. HCM",4.5,foody_images\480_Trà Sữa Hạnh Dâu.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh0943rgb1540@resize_ss640x400,10.766088240000045,106.65228473800003
Bánh Cuốn Cô Loan,"357B Lê Đại Hành, P. 11, Quận 11, TP. HCM",2.2,foody_images\481_Bánh Cuốn Cô Loan.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsuamril5q55a3@resize_ss640x400,10.766527650000056,106.65386915500004
Bánh Xèo Vĩnh Long,"799 Tạ Quang Bửu, P. 5, Quận 8, TP. HCM",3.6,foody_images\482_Bánh Xèo Vĩnh Long.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgia8bqdhwb82@resize_ss640x400,10.736695938000024,106.67036929400008
Sạp Tám Mập - Cút Chiên Bơ - Sư Vạn Hạnh,"026 Lô F Chung Cư Ngô Gia Tự, Đường Sư Vạn Hạnh, Quận 10, TP. HCM",4.9,foody_images\483_Sạp Tám Mập - Cút Chiên Bơ - Sư Vạn Hạnh.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv8wntveqhl22@resize_ss640x400,10.7631768,106.6724714
Vịt Quay Da Giòn Hoàng Gia Phát,"8 Ông Ích Khiêm, P. 14, Quận 11, TP. HCM",5.0,foody_images\484_Vịt Quay Da Giòn Hoàng Gia Phát.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh0vni42hnf84@resize_ss640x400,10.765479127000049,106.64629917000008
Bánh Xếp Thảo - Hải Thượng Lãng Ông,"266 Hải Thượng Lãng Ông, P. 14, Quận 5, TP. HCM",3.9,foody_images\485_Bánh Xếp Thảo - Hải Thượng Lãng Ông.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m4r40n4ij9ggcb@resize_ss640x400,10.75102669200004,106.65709396800008
Bánh Mì Hà Nội - Nguyễn Thiện Thuật,"83 - 85 Nguyễn Thiện Thuật, Quận 3, TP. HCM",3.6,foody_images\486_Bánh Mì Hà Nội - Nguyễn Thiện Thuật.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ras8-mb6jfoi3d48j9c@resize_ss640x400,10.767172435000075,106.68084902300006
Lẩu Bò Năm Trọng,"C12/9 Mai Văn Vĩnh, P. Tân Quy, Quận 7, TP. HCM",2.6,foody_images\487_Lẩu Bò Năm Trọng.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstzn9ruddqc51@resize_ss640x400,10.740431701000034,106.71374686300004
Quán Nem Ninh Hòa - Bàu Cát,"97 Bàu Cát, P. 14, Quận Tân Bình, TP. HCM",2.5,foody_images\488_Quán Nem Ninh Hòa - Bàu Cát.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstqkyouszic86@resize_ss640x400,10.792728941000064,106.64208998900006
Sukiya - Cơm Bò Hầm & Mì Ramen - Kênh Tân Hóa,"Đối Diện 273 Kênh Tân Hóa, P. Phú Trung, Quận Tân Phú, TP. HCM",2.9,foody_images\489_Sukiya - Cơm Bò Hầm & Mì Ramen - Kênh Tân Hóa.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lulqg3puw7iq8a@resize_ss640x400,10.7751531,106.6377566
Lẩu Gà Lá É - 236 Trương Vĩnh Ký,"236 Trương Vĩnh Ký, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",4.8,foody_images\490_Lẩu Gà Lá É - 236 Trương Vĩnh Ký.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu96v836e9w1d@resize_ss640x400,10.794509110000035,106.63023964400008
Ốc Benz - Tạ Quang Bửu,"23/20B Tạ Quang Bửu, Quận 8, TP. HCM",3.5,foody_images\491_Ốc Benz - Tạ Quang Bửu.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi4djditdy3db@resize_ss640x400,10.738279086000034,106.67313237600008
Cơm Gà Xối Mỡ - Đào Cam Mộc,"100 Đào Cam Mộc, Quận 8, TP. HCM",3.6,foody_images\492_Cơm Gà Xối Mỡ - Đào Cam Mộc.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh3wvrxnwt577@resize_ss640x400,10.742508574000055,106.67029917200006
Mì Cay Sasin - 11 Nguyễn Gia Trí,"11 Đường D2, P. 25, Quận Bình Thạnh, TP. HCM",3.0,foody_images\493_Mì Cay Sasin - 11 Nguyễn Gia Trí.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-luoezcebgbola2@resize_ss640x400,10.8039912,106.7150341
Hủ Tiếu Mì Hoành Thánh - Lê Hồng Phong,"636 Lê Hồng Phong, P. 10, Quận 10, TP. HCM",3.8,foody_images\494_Hủ Tiếu Mì Hoành Thánh - Lê Hồng Phong.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbwqzummuhn8d@resize_ss640x400,10.769756899000072,106.67373815100008
Tàu Hủ Xe Lam - Phùng Văn Cung,"70 Phùng Văn Cung, P. 7, Quận Phú Nhuận, TP. HCM",3.5,foody_images\495_Tàu Hủ Xe Lam - Phùng Văn Cung.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstt6zyqv5qc82@resize_ss640x400,10.800915691000055,106.68528766300004
Tàu Hủ Xe Lam - Lê Văn Sỹ,"262C Lê Văn Sỹ, P. 14, Quận 3, TP. HCM",4.9,foody_images\496_Tàu Hủ Xe Lam - Lê Văn Sỹ.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhgpe1pg6op8f@resize_ss640x400,10.786533425000073,106.68039414500004
Anh Thư - Bánh Bông Lan Trứng Muối & Bánh Mì Phô Mai,"61/31A Nguyễn Thượng Hiền, P. 5, Quận Bình Thạnh, TP. HCM",4.0,foody_images\497_Anh Thư - Bánh Bông Lan Trứng Muối & Bánh Mì Phô M.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu0lxuryeftdd@resize_ss640x400,10.8132189,106.6860233
Tiệm Bánh Cô Lùn - Bông Lan Trứng Muối,"213/5 Nơ Trang Long, P. 12, Quận Bình Thạnh, TP. HCM",4.9,foody_images\498_Tiệm Bánh Cô Lùn - Bông Lan Trứng Muối.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvf90hrmb2x19@resize_ss640x400,10.81478376766035,106.69753570320536
Bánh Bông Lan Trứng Muối Refresh - Shop Online,"47/11 Nguyên Hồng, P. 11, Quận Bình Thạnh, TP. HCM",2.4,foody_images\499_Bánh Bông Lan Trứng Muối Refresh - Shop Online.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwddobwmgtzv81@resize_ss640x400,10.8185707,106.6924716
Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo,"32 Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",3.2,foody_images\500_Trà Sữa Xiên Que Hot & Cold - Trần Hưng Đạo.jpg,https://down-vn.img.susercontent.com/vn-11134513-7ra0g-m71y4pa17muf52@resize_ss640x400,10.767143486000066,106.69443508400008
Manwah Taiwanese Hotpot - Gigamall,"Tầng 5 Giga Mall, 240 - 242 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",4.0,foody_images\501_Manwah Taiwanese Hotpot - Gigamall.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi3zps50v6h15@resize_ss640x400,10.8276271,106.7209896
Mẹ Nấu - Cơm Văn Phòng Giao Tận Nơi,"54E Bạch Đằng, P. 2, Quận Tân Bình, TP. HCM",3.8,foody_images\502_Mẹ Nấu - Cơm Văn Phòng Giao Tận Nơi.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdej0m67kkb56@resize_ss640x400,10.81452696200006,106.67177366700008
Xôi Sườn Mạ Nấu - Đào Duy Anh,"19 Đào Duy Anh, P. 9, Quận Phú Nhuận, TP. HCM",3.2,foody_images\503_Xôi Sườn Mạ Nấu - Đào Duy Anh.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8p9z1v3ix7e@resize_ss640x400,10.80581780500006,106.67737991100006
Manwah Taiwanese Hotpot - Cao Thắng Mall,"Tầng 2 Cao Thắng Mall, 19 Cao Thắng, P. 2, Quận 3, TP. HCM",3.5,foody_images\504_Manwah Taiwanese Hotpot - Cao Thắng Mall.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu6v52y0dz891@resize_ss640x400,10.768937,106.6842384
Quán Ăn Thanh Lịch - Cần Giờ,"185 Tắc Xuất, KP. Miếu Ba, TT. Cần Thạnh, Huyện Cần Giờ, TP. HCM",3.5,foody_images\505_Quán Ăn Thanh Lịch - Cần Giờ.jpg,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9wsni072sbf0@resize_ss640x400,10.4123644,106.9630085
